Vehicle_ID,Global_Time,Local_X,Local_Y,v_Vel,v_Acc,Lane_ID,Distance_l,Distance_r,Phi,v_Vel_X,v_Vel_Y,v_Acc_X,v_Acc_Y
2228,1.11885E+12,26.68,76.733,15,0,3,6.68,3.32,0.002699881,0.040498167,14.99994533,0,0
2234,1.11885E+12,57.434,866.121,32.06,-1.65,5,7.434,2.566,0.082782515,2.650977178,31.95021002,-0.136435195,-1.644349548
2234,1.11885E+12,57.755,869.337,31.77,-4.45,6,7.755,2.245,0.099483929,3.155393563,31.61291495,-0.441973603,-4.427997215
2234,1.11885E+12,68.314,1346.979,45.44,-6.27,6,8.314,1.686,0.00239078,0.108636942,45.43987014,-0.014990177,-6.269982081
2234,1.11885E+12,68.335,1351.503,44.81,-7.2,8,8.335,1.665,0.004641876,0.208001738,44.80951724,-0.033421391,-7.199922431
2235,1.11885E+12,7.947,2128.119,46.05,0,1,7.947,2.053,0.000888889,0.040933317,46.04998181,0,0
2235,1.11885E+12,52.061,82.41,20.27,0,5,2.061,7.939,0.02156082,0.437003966,20.26528874,0,0
2237,1.11885E+12,32.208,2127.601,48.59,0,3,2.208,7.792,0.000888889,0.043191094,48.5899808,0,0
2237,1.11885E+12,72.224,486.942,41.56,0,7,2.224,7.776,0.024385365,1.013355315,41.54764387,0,0
2241,1.11885E+12,8.148,2128.062,51.81,0,1,8.148,1.852,0.0006,0.031085994,51.80999067,0,0
2241,1.11885E+12,16.898,76.707,10,0,2,6.898,3.102,0.004265447,0.042654345,9.99990903,0,0
2244,1.11885E+12,57.375,896.989,34.99,0,5,7.375,2.625,0.143978217,5.020410484,34.62795949,0,0
2244,1.11885E+12,57.884,900.487,34.99,0,6,7.884,2.116,0.144497569,5.038393899,34.62534746,0,0
2244,1.11885E+12,66.819,1350.03,49.3,3.49,6,6.819,3.181,0.00101833,0.05020364,49.29997444,0.00355397,3.48999819
2244,1.11885E+12,66.835,1354.974,49.61,3.69,8,6.835,3.165,0.003236235,0.160549321,49.60974021,0.011941685,3.689980677
2247,1.11885E+12,20.813,2128.54,53.4,0,2,0.813,9.187,0.0006,0.032039994,53.39999039,0,0
2247,1.11885E+12,69.499,542.998,41.13,0,7,9.499,0.501,0.030696574,1.262351813,41.11062354,0,0
2247,1.11885E+12,63.653,1346.33,43.16,-1.7,6,3.653,6.347,0.035036724,1.511875642,43.13351171,-0.059550245,-1.698956671
2247,1.11885E+12,63.51,1350.618,43.16,1.73,8,3.51,6.49,0.033336526,1.438537975,43.13601985,0.057661508,1.729038794
2250,1.11885E+12,9.889,2126.624,55.02,0,1,9.889,0.111,0.000909091,0.050018161,55.01997726,0,0
2250,1.11885E+12,28.691,85.864,13.09,0,3,8.691,1.309,0.009212974,0.120596119,13.08944447,0,0
2251,1.11885E+12,31.721,2124.576,45.04,0,3,1.721,8.279,0.000888889,0.04003554,45.03998221,0,0
2251,1.11885E+12,40.015,77.283,20.02,0,4,0.015,9.985,0.004051181,0.081104423,20.01983572,0,0
2258,1.11885E+12,9.626,2126.588,55.29,0,1,9.626,0.374,0.000666667,0.036859992,55.28998771,0,0
2258,1.11885E+12,29.483,76.781,10.07,0,3,9.483,0.517,0.00968695,0.097546066,10.06952753,0,0
2259,1.11885E+12,31.911,2127.115,47.12,0,3,1.911,8.089,0.00080016,0.037703529,47.11998492,0,0
2259,1.11885E+12,40.129,75.852,20.06,0,4,0.129,9.871,0.004006291,0.080365978,20.05983902,0,0
2261,1.11885E+12,57.215,962.641,49.84,10.15,5,7.215,2.785,0.049300121,2.456122828,49.77944416,0.500193554,10.1376677
2261,1.11885E+12,57.446,967.684,50.77,8.81,6,7.446,2.554,0.045774071,2.323138141,50.71682097,0.403128758,8.800771966
2261,1.11885E+12,67.819,1307.904,58.4,4.93,6,7.819,2.181,0.023784516,1.38888477,58.38348225,0.117246608,4.928605607
2261,1.11885E+12,67.84,1313.761,58.94,6.29,8,7.84,2.16,0.003585438,0.211325259,58.93962115,0.022552356,6.28995957
2262,1.11885E+12,8.948,2127.621,55.02,0,1,8.948,1.052,0.00072714,0.040007261,55.01998545,0,0
2262,1.11885E+12,52.973,78.903,18.63,0,5,2.973,7.027,0.021485741,0.400248567,18.62570002,0,0
2262,1.11885E+12,57.532,866.714,38.57,1.69,5,7.532,2.468,0.099642672,3.836861362,38.37868412,0.168117597,1.68161722
2262,1.11885E+12,57.91,870.548,38.91,6.07,6,7.91,2.09,0.098273953,3.817687532,38.72225926,0.59556318,6.040712251
2262,1.11885E+12,67.813,1348.14,54.36,-2.09,6,7.813,2.187,0.000184128,0.010009206,54.35999908,-0.000384828,-2.089999965
2262,1.11885E+12,67.83,1353.542,54.35,1.74,8,7.83,2.17,0.003146972,0.171037657,54.34973087,0.005475723,1.739991384
2263,1.11885E+12,33.133,2130.581,51.2,0,3,3.133,6.867,0.072180756,3.692446448,51.06668032,0,0
2263,1.11885E+12,70.121,515.461,33.81,0,7,0.121,9.879,0.022897082,0.774082714,33.80113749,0,0
2264,1.11885E+12,23.561,468.498,24.35,0.72,2,3.561,6.439,0.076362945,1.857631076,24.27903842,0.0549279,0.717901752
2264,1.11885E+12,23.793,470.938,24.41,0.55,3,3.793,6.207,0.094796979,2.310530053,24.30040228,0.052060284,0.547530572
2265,1.11885E+12,20.374,2129.609,52.47,0,2,0.374,9.626,0.00072714,0.038153053,52.46998613,0,0
2265,1.11885E+12,39.296,76.31,25,0,4,9.296,0.704,0.009215153,0.230375564,24.99893852,0,0
2271,1.11885E+12,30.663,2126.626,50.04,0,3,0.663,9.337,0.0006,0.030023995,50.03999099,0,0
2271,1.11885E+12,49.939,79.884,16.14,0,5,9.939,0.061,0.009417616,0.151998075,16.13928426,0,0
2272,1.11885E+12,57.27,651.048,34.91,-2.13,5,7.27,2.73,0.119866789,4.174536158,34.65950588,-0.2547053,-2.114716343
2272,1.11885E+12,57.78,654.538,34.64,-3.6,7,7.78,2.22,0.145104742,5.008807928,34.27596013,-0.520545859,-3.562166758
2272,1.11885E+12,63.582,1347.782,51.98,-8.74,6,3.582,6.418,0.000191498,0.00995404,51.97999905,-0.001673688,-8.73999984
2272,1.11885E+12,63.578,1352.887,51.56,-0.54,8,3.578,6.422,0.000783545,0.040399596,51.55998417,-0.000423114,-0.539999834
2276,1.11885E+12,57.4,868.214,40,0,5,7.4,2.6,0.00250062,0.100024694,39.99987494,0,0
2276,1.11885E+12,57.409,872.214,40,0,6,7.409,2.591,0.002249996,0.089999772,39.99989875,0,0
2280,1.11885E+12,12.519,929.563,34.23,2.54,1,2.519,7.481,0.04150781,1.420404381,34.20051683,0.105399566,2.537812233
2280,1.11885E+12,12.809,933.003,34.43,1.69,2,2.809,7.191,0.084103464,2.892269755,34.3083033,0.141967351,1.684026506
2281,1.11885E+12,67.22,1349.841,45.38,-4.42,6,7.22,2.78,0.003501846,0.158913449,45.37972175,-0.015478128,-4.419972899
2281,1.11885E+12,67.244,1354.372,44.75,-7.13,8,7.244,2.756,0.005296794,0.237030442,44.74937225,-0.037765968,-7.12989998
2285,1.11885E+12,8.671,2128.585,40.11,0,1,8.671,1.329,0.023885472,0.957955204,40.09855885,0,0
2285,1.11885E+12,27.652,76.734,22.18,0,3,7.652,2.348,0.009250408,0.20517112,22.17905103,0,0
2289,1.11885E+12,57.203,710.173,41.32,3.86,5,7.203,2.797,0.118461447,4.883386744,41.03041474,0.456192469,3.832947747
2289,1.11885E+12,57.676,714.328,41.7,3.33,6,7.676,2.324,0.113350782,4.716612287,41.43239757,0.376650334,3.30863031
2289,1.11885E+12,66.303,1349.403,52.67,10.38,6,6.303,3.697,0.032900485,1.732555949,52.64149646,0.341445429,10.37438263
2289,1.11885E+12,66.521,1354.738,53.49,7.2,8,6.521,3.479,0.04083951,2.183898221,53.44539913,0.293962744,7.193996518
2295,1.11885E+12,30.638,2127.104,40.01,0,3,0.638,9.362,0.00075,0.030007492,40.00998875,0,0
2295,1.11885E+12,70.654,506.957,32.51,0,7,0.654,9.346,0.024693973,0.802719466,32.50008833,0,0
2301,1.11885E+12,20.446,2125.058,50.04,0,2,0.446,9.554,0.0009998,0.050029969,50.03997499,0,0
2301,1.11885E+12,28.175,77.74,23.52,0,3,8.175,1.825,0.003775165,0.08879167,23.5198324,0,0
2303,1.11885E+12,45.683,1934.866,41.17,1.16,4,5.683,4.317,0.110279944,4.531028107,40.91990572,0.127665596,1.15295338
2303,1.11885E+12,46.104,1938.965,41.19,2.94,5,6.104,3.896,0.102349093,4.208402757,40.9744487,0.30038126,2.924614692
2304,1.11885E+12,8.66,2128.086,48.39,0,1,8.66,1.34,0.000888889,0.043013316,48.38998088,0,0
2304,1.11885E+12,52.069,77.851,13.94,0,5,2.069,7.931,0.021169532,0.295081233,13.93687652,0,0
2306,1.11885E+12,54.916,2122.657,50.11,0,5,4.916,5.084,0.0008,0.040087987,50.10998396,0,0
2306,1.11885E+12,69.373,529.978,35.05,0,7,9.373,0.627,0.009076909,0.318141305,35.04855612,0,0
2310,1.11885E+12,45.231,1771.857,49.97,-0.17,4,5.231,4.769,0.096876359,4.833343214,49.73569838,-0.016443233,-0.169202896
2310,1.11885E+12,45.784,1776.853,49.96,-0.16,5,5.784,4.216,0.110239795,5.496431491,49.65673007,-0.017602663,-0.159028759
2314,1.11885E+12,21.15,2127.12,46.21,0,2,1.15,8.85,0.000888889,0.041075539,46.20998174,0,0
2314,1.11885E+12,69.704,520.493,33.23,0,7,9.704,0.296,0.030211883,1.003788142,33.21483568,0,0
2315,1.11885E+12,32.732,2126.577,45.04,0,3,2.732,7.268,0.000666667,0.03002666,45.03998999,0,0
2315,1.11885E+12,53.159,80.869,9.93,0,5,3.159,6.841,0.009984964,0.099149047,9.929504996,0,0
2316,1.11885E+12,7.48,2129.069,60.01,0,1,7.48,2.52,0.000833333,0.050008316,60.00997916,0,0
2316,1.11885E+12,28.029,74.721,26.27,0,3,8.029,1.971,0.010002353,0.262757442,26.26868589,0,0
2322,1.11885E+12,21.424,2126.607,45.03,0,2,1.424,8.576,0.000666667,0.030019993,45.02998999,0,0
2322,1.11885E+12,27.275,61.072,25.81,0,3,7.275,2.725,0.002832673,0.073111181,25.80989645,0,0
2324,1.11885E+12,21.092,2125.623,47.95,0,2,1.092,8.908,0.00059988,0.028764242,47.94999137,0,0
2324,1.11885E+12,39.27,75.807,30,0,4,9.27,0.73,0.008867881,0.266032931,29.99882042,0,0
2331,1.11885E+12,44.068,159.031,33.66,-6.24,4,4.068,5.932,0.132437216,4.44481666,33.36523947,-0.823994532,-6.185356337
2331,1.11885E+12,44.51,162.388,32.81,-10.62,5,4.51,5.49,0.130912158,4.282969799,32.52925252,-1.386319392,-10.52912715
2332,1.11885E+12,45.153,2123.639,49.17,0,4,5.153,4.847,0.00079984,0.039328122,49.16998427,0,0
2332,1.11885E+12,69.775,541.501,47.77,0,7,9.775,0.225,0.01556123,0.743329933,47.76421632,0,0
2336,1.11885E+12,58.385,545.172,39.59,-2.86,5,8.385,1.615,0.13401489,5.289782171,39.23501376,-0.382136323,-2.834355629
2336,1.11885E+12,58.874,549.107,39.43,-1.37,7,8.874,1.126,0.123635548,4.862539592,39.12902514,-0.168949512,-1.359542593
2336,1.11885E+12,67.819,1309.768,59.39,2.06,6,7.819,2.181,0.000677392,0.040230304,59.38998637,0.001395427,2.059999527
2336,1.11885E+12,67.84,1315.701,59.61,3.9,8,7.84,2.16,0.00353951,0.210989745,59.6096266,0.01380406,3.89997557
2337,1.11885E+12,7.853,2128.124,55.94,0,1,7.853,2.147,0.000727273,0.040683626,55.93998521,0,0
2337,1.11885E+12,51.682,79.477,25,0,5,1.682,8.318,0.021390857,0.534730642,24.99428061,0,0
2338,1.11885E+12,57.572,626.282,37.74,1.1,5,7.572,2.428,0.072848122,2.74685709,37.63990404,0.080062077,1.097082524
2338,1.11885E+12,57.821,630.071,37.8,-0.16,7,7.821,2.179,0.06562219,2.478738856,37.71864067,-0.010492016,-0.159655622
2338,1.11885E+12,66.419,1344.625,79.2,-9.48,6,6.419,3.581,0.031526176,2.496459587,79.16064483,-0.298818648,-9.475289305
2338,1.11885E+12,66.627,1352.468,78.54,-4.38,8,6.627,3.373,0.026514249,2.082185143,78.51239459,-0.116118805,-4.378460508
2341,1.11885E+12,43.117,2123.639,45.07,0,4,3.117,6.883,0.000888889,0.040062206,45.06998219,0,0
2341,1.11885E+12,51.695,79.365,25,0,5,1.695,8.305,0.004196086,0.104901844,24.99977991,0,0
2344,1.11885E+12,21.981,2128.08,48.67,0,2,1.981,8.019,0.098876511,4.804482283,48.43228107,0,0
2344,1.11885E+12,26.948,76.822,30,0,3,6.948,3.052,0.002421436,0.072643014,29.99991205,0,0
2345,1.11885E+12,58.298,547.179,39.99,0.9,5,8.298,1.702,0.036370404,1.454131805,39.9635534,0.032726147,0.899404803
2345,1.11885E+12,58.439,551.162,40.26,4.08,7,8.439,1.561,0.035385675,1.424329994,40.23479693,0.144343427,4.077445889
2345,1.11885E+12,68.218,1309.789,56.59,2.28,6,8.218,1.782,0.024216102,1.370255298,56.57340807,0.055207317,2.279331514
2345,1.11885E+12,68.388,1315.44,56.83,4.32,8,8.388,1.612,0.030074101,1.708853536,56.80430195,0.129900533,4.318046532
2349,1.11885E+12,45.49,1492.528,40.04,-0.52,4,5.49,4.51,0.072720866,2.909177796,39.93417439,-0.03778153,-0.518625641
2349,1.11885E+12,45.681,1496.53,39.99,-0.46,5,5.681,4.319,0.04768995,1.906398269,39.94453336,-0.021929062,-0.459477003
2349,1.11885E+12,45.435,1887.349,47.53,-10.88,4,5.435,4.565,0.150692261,7.135326438,46.99136108,-1.633333719,-10.75670121
2349,1.11885E+12,45.955,1892.018,46.78,-4.76,5,5.955,4.045,0.110915795,5.178008729,46.49254376,-0.526877331,-4.730750498
2349,1.11885E+12,43.337,2126.484,45.03,0,4,3.337,6.663,0.000889086,0.040035548,45.0299822,0,0
2349,1.11885E+12,52.818,77.383,26.65,0,5,2.818,7.182,0.004626874,0.123305755,26.64971474,0,0
2350,1.11885E+12,19.937,2125.605,47.77,0,2,9.937,0.063,0.0006,0.028661995,47.7699914,0,0
2350,1.11885E+12,38.328,76.751,28.81,0,4,8.328,1.672,0.008975996,0.258594983,28.80883942,0,0
2356,1.11885E+12,20.402,2124.631,45.03,0,2,0.402,9.598,0.000888889,0.040026651,45.02998221,0,0
2356,1.11885E+12,50.847,81.379,25,0,5,0.847,9.153,0.014899164,0.372465326,24.99722524,0,0
2356,1.11885E+12,61.51,464.04,38.48,-0.11,5,1.51,8.49,0.08059131,3.097797731,38.3551046,-0.008855451,-0.109642971
2356,1.11885E+12,61.792,467.891,38.45,-0.5,7,1.792,8.208,0.073097263,2.808087497,38.34732252,-0.036516092,-0.498664792
2356,1.11885E+12,67.314,1343.153,73.97,-5.61,6,7.314,2.686,0.000269796,0.019956832,73.96999731,-0.001513557,-5.609999796
2356,1.11885E+12,67.337,1350.525,73.45,-5.22,8,7.337,2.663,0.003119903,0.229156508,73.44964253,-0.016285868,-5.219974595
2360,1.11885E+12,59.676,1305.131,54.16,-11.2,6,9.676,0.324,0.064211549,3.475308166,54.04838419,-0.718675249,-11.17691844
2360,1.11885E+12,59.261,1310.442,53.26,-3.4,8,9.261,0.739,0.077981255,4.149073497,53.09814299,-0.264867628,-3.389667408
2361,1.11885E+12,7.412,2125.073,45.01,0,1,7.412,2.588,0.000888889,0.040008873,45.00998222,0,0
2361,1.11885E+12,39.366,74.761,30,0,4,9.366,0.634,0.015583683,0.467491582,29.99635731,0,0
2362,1.11885E+12,20.138,2127.119,43.56,0,2,0.138,9.862,0.000750187,0.03267816,43.55998774,0,0
2362,1.11885E+12,27.265,75.301,30,0,3,7.265,2.735,0.003473491,0.10420452,29.99981902,0,0
2363,1.11885E+12,20.949,2125.605,43.06,0,2,0.949,9.051,0.000666667,0.02870666,43.05999043,0,0
2363,1.11885E+12,27.559,74.222,35.01,0,3,7.559,2.441,0.003222205,0.112809211,35.00981825,0,0
2367,1.11885E+12,30.233,2124.576,40.04,0,3,0.233,9.767,0.000749812,0.030022486,40.03998874,0,0
2367,1.11885E+12,40.417,78.831,29.49,0,4,0.417,9.583,0.004978096,0.146803457,29.4896346,0,0
2367,1.11885E+12,44.911,981.568,30.23,0,4,4.911,5.089,0.066063169,1.995637245,30.16405696,0,0
2367,1.11885E+12,45.111,984.591,30.23,0,5,5.111,4.889,0.066063169,1.995637245,30.16405696,0,0
2367,1.11885E+12,57.479,1167.931,33.83,8.39,5,7.479,2.521,0.079853721,2.698581293,33.72219683,0.669260924,8.363264304
2367,1.11885E+12,57.738,1171.375,34.5,5.27,6,7.738,2.262,0.07506196,2.587206499,34.40285399,0.395205167,5.255160595
2367,1.11885E+12,66.909,1348.174,51.77,10.03,6,6.909,3.091,0.033845338,1.751838669,51.74035138,0.339403938,10.02425583
2367,1.11885E+12,67.098,1353.415,53.02,11.2,8,7.098,2.902,0.0360462,1.910755688,52.98555853,0.403630021,11.19272455
2368,1.11885E+12,7.671,2128.56,45,0,1,7.671,2.329,0.000666815,0.030006661,44.99999,0,0
2368,1.11885E+12,39.703,77.803,27.9,0,4,9.703,0.297,0.015618328,0.435733635,27.89659722,0,0
2372,1.11885E+12,10.936,2125.574,40.56,0,1,0.936,9.064,0.00075,0.030419991,40.55998859,0,0
2372,1.11885E+12,66.562,545.104,45.05,0,7,6.562,3.438,0.035181337,1.584592317,45.02212309,0,0
2372,1.11885E+12,44.909,912.517,25,0,4,4.909,5.091,0.002399995,0.059999827,24.999928,0,0
2372,1.11885E+12,44.915,915.017,25,0,5,4.915,5.085,0.002399995,0.059999827,24.999928,0,0
2374,1.11885E+12,42.224,2124.633,40.13,0,4,2.224,7.776,0.000749812,0.030089969,40.12998872,0,0
2374,1.11885E+12,53.59,77.919,26.72,0,5,3.59,6.41,0.005553235,0.148381668,26.719588,0,0
2374,1.11885E+12,45.874,2035.419,40.06,0,4,5.874,4.126,0.11235557,4.49150027,39.80741169,0,0
2374,1.11885E+12,46.327,2039.424,40.06,0,5,6.327,3.673,0.112629929,4.502421621,39.80617791,0,0
2376,1.11885E+12,9.723,2125.108,31.35,0,1,9.723,0.277,0.000999666,0.031339538,31.34998434,0,0
2376,1.11885E+12,28.449,77.773,30,0,3,8.449,1.551,0.00914627,0.274384262,29.9987452,0,0
2386,1.11885E+12,30.081,2124.13,39.77,0,3,0.081,9.919,0.000857143,0.034088559,39.76998539,0,0
2386,1.11885E+12,69.31,545.062,38.54,0,7,9.31,0.69,0.024838026,0.95715911,38.52811242,0,0
2386,1.11885E+12,44.802,858.382,35.54,0.13,4,4.802,5.198,0.00056338,0.020022532,35.53999436,7.32E-05,0.129999979
2386,1.11885E+12,45.092,861.935,35.54,0.03,5,5.092,4.908,0.081440632,2.891201585,35.42220424,0.002440519,0.029900566
2389,1.11885E+12,20.925,2125.107,34.99,0,2,0.925,9.075,0.000856898,0.029982851,34.98998715,0,0
2389,1.11885E+12,26.083,50.504,25.12,0,3,6.083,3.917,0.002486254,0.062454628,25.11992236,0,0
2393,1.11885E+12,7.472,2126.094,24.73,0,1,7.472,2.528,0.001,0.024729988,24.72998764,0,0
2393,1.11885E+12,52.639,79.363,26.78,0,5,2.639,7.361,0.022064292,0.590833794,26.77348157,0,0
2393,1.11885E+12,57.354,765.529,40.05,-0.28,5,7.354,2.646,0.117962752,4.713458999,39.77167088,-0.032953022,-0.278054128
2393,1.11885E+12,57.829,769.53,40.03,0,6,7.829,2.171,0.118167221,4.719233126,39.75084576,0,0
2393,1.11885E+12,65.604,1348.385,56.93,-11.2,6,5.604,4.396,0.002952405,0.168080198,56.92975188,-0.033066893,-11.19995119
2393,1.11885E+12,65.664,1353.998,55.94,-7.17,8,5.664,4.336,0.010689064,0.59793484,55.93680429,-0.076639128,-7.169590396
2395,1.11885E+12,45.618,1469.461,50.12,4.02,4,5.618,4.382,0.099469433,4.977190992,49.87225651,0.399208056,4.000129114
2395,1.11885E+12,46.002,1474.448,50.89,11.13,5,6.002,3.998,0.076848561,3.906975034,50.73980337,0.854482848,11.09715094
2401,1.11885E+12,20.413,2125.606,19.34,0,2,0.413,9.587,0.000667111,0.012901932,19.3399957,0,0
2401,1.11885E+12,51.695,79.365,30.27,0,5,1.695,8.305,0.015286354,0.462699901,30.26646343,0,0
2402,1.11885E+12,45.541,1346.257,45.04,1.75,4,5.541,4.459,0.083104269,3.738709373,44.88455917,0.145265129,1.743960447
2402,1.11885E+12,45.857,1350.74,45.48,6.52,5,5.857,4.143,0.070372115,3.197882828,45.36743265,0.458447582,6.503862377
2405,1.11885E+12,22.509,2124.604,21.84,0,2,2.509,7.491,0.0005,0.010919999,21.83999727,0,0
2405,1.11885E+12,28.268,74.806,25.27,0,3,8.268,1.732,0.002809538,0.070996925,25.26990027,0,0
2407,1.11885E+12,33.876,2125.595,36.37,0,3,3.876,6.124,0.000571429,0.020782854,36.36999406,0,0
2407,1.11885E+12,38.982,78.274,23.79,0,4,8.982,1.018,0.002493986,0.05933186,23.78992601,0,0
2408,1.11885E+12,33.602,984.864,42.64,0.76,3,3.602,6.398,0.077543732,3.303152062,42.51186642,0.058874192,0.757716193
2408,1.11885E+12,34.11,989.133,42.7,0.46,4,4.11,5.89,0.118440465,5.045591787,42.40084909,0.054355321,0.456777297
2413,1.11885E+12,60.32,500.203,53.5,-1.69,5,0.32,9.68,0.052670441,2.816565903,53.42580796,-0.088971895,-1.687656364
2413,1.11885E+12,60.63,505.579,53.16,-6.3,7,0.63,9.37,0.057599905,3.060318075,53.07183861,-0.362678779,-6.28955198
2413,1.11885E+12,67.815,1346.637,54.37,-1.82,6,7.815,2.185,0,0,54.37,0,-1.82
2413,1.11885E+12,67.826,1352.043,54.39,2.08,8,7.826,2.174,0.002034773,0.110671247,54.3898874,0.004232326,2.079995694
2414,1.11885E+12,32.376,2126.118,31.8,0,3,2.376,7.624,0.001,0.031799984,31.7999841,0,0
2414,1.11885E+12,39.27,75.807,20.48,0,4,9.27,0.73,0.003362404,0.068861905,20.47988423,0,0
2420,1.11885E+12,30.557,2124.131,15.08,0,3,0.557,9.443,0.000666667,0.010053331,15.07999665,0,0
2420,1.11885E+12,52.273,73.354,35,0,5,2.273,7.727,0.010588761,0.370599724,34.99803789,0,0
2423,1.11885E+12,22.65,2125.097,7.92,0,2,2.65,7.35,0.001001001,0.007927924,7.919996032,0,0
2423,1.11885E+12,26.9,67.594,22.27,0,3,6.9,3.1,0.002065608,0.04600105,22.26995249,0,0
2427,1.11885E+12,45.392,1891.579,45.04,2.43,4,5.392,4.608,0.095131822,4.278277312,44.83634623,0.2308218,2.419012463
2427,1.11885E+12,45.745,1896.07,45.17,4.48,5,5.745,4.255,0.078440372,3.539519302,45.03110817,0.351052612,4.466224587
2427,1.11885E+12,46.204,1985.39,42.93,0,4,6.204,3.796,0.090095942,3.862588226,42.75588044,0,0
2427,1.11885E+12,46.459,1989.743,42.49,-9.89,5,6.459,3.541,0.058513418,2.48481664,42.41728169,-0.578367535,-9.87307404
2427,1.11885E+12,46.241,2033.469,38.65,2.87,4,6.241,3.759,0.025020846,0.966954803,38.63790236,0.071802336,2.869101676
2427,1.11885E+12,46.461,2037.349,38.9,2.61,5,6.461,3.539,0.056640383,2.202133007,38.83761849,0.147752369,2.605814506
2431,1.11885E+12,12.57,1204.174,29.23,3.38,1,2.57,7.43,0.216812512,6.287895009,28.54567001,0.727098362,3.30086776
2431,1.11885E+12,13.231,1207.127,29.46,1.23,2,3.231,6.769,0.220210219,6.435088324,28.74858672,0.268674767,1.200297409
2431,1.11885E+12,20.935,2125.582,26.19,0,2,0.935,9.065,0.000666667,0.017459996,26.18999418,0,0
2431,1.11885E+12,38.391,78.318,25,0,4,8.391,1.609,0.008526295,0.213154795,24.99909128,0,0
2441,1.11885E+12,33.176,2124.128,6.69,0,3,3.176,6.824,0.001,0.006689997,6.689996655,0,0
2441,1.11885E+12,39.41,78.882,25,0,4,9.41,0.59,0.003048035,0.076200748,24.99988387,0,0
2442,1.11885E+12,44.388,2125.626,30.08,0,4,4.388,5.612,0.001,0.030079985,30.07998496,0,0
2442,1.11885E+12,49.721,79.858,29.99,0,5,9.721,0.279,0.002606839,0.078179015,29.9898981,0,0
2444,1.11885E+12,21.459,2125.081,20.29,0,2,1.459,8.541,0.00120048,0.024357726,20.28998538,0,0
2444,1.11885E+12,52.16,80.863,35,0,5,2.16,7.84,0.015017328,0.525586722,34.99605347,0,0
2465,1.11885E+12,60.814,1303.866,74.41,-0.99,6,0.814,9.186,0.067552046,5.022725668,74.24028776,-0.066825674,-0.987742036
2465,1.11885E+12,60.324,1311.288,74.45,1.7,8,0.324,9.676,0.065924272,4.904507734,74.28827837,0.111990103,1.69630723
2466,1.11885E+12,30.903,2124.139,18.16,0,3,0.903,9.097,0.001,0.018159991,18.15999092,0,0
2466,1.11885E+12,38.694,78.354,30,0,4,8.694,1.306,0.0038083,0.114248714,29.99978245,0,0
2470,1.11885E+12,8.067,2127.114,24.1,0,1,8.067,1.933,0.0004,0.009639999,24.09999807,0,0
2470,1.11885E+12,71.011,543.965,50.13,0,7,1.011,8.989,0.039737804,1.991531894,50.09042524,0,0
2473,1.11885E+12,45.249,1126.8,37.03,2.69,4,5.249,4.751,0.060090172,2.223800208,36.96316562,0.161545303,2.685144896
2473,1.11885E+12,45.543,1130.515,37.28,2.77,5,5.543,4.457,0.078974032,2.94109248,37.16380464,0.218530745,2.761366385
2473,1.11885E+12,57.908,1331.259,48.7,1.17,5,7.908,2.092,0.128303888,6.231270046,48.29970262,0.149704024,1.160382999
2473,1.11885E+12,58.432,1336.194,48.4,-7.69,8,8.432,1.568,0.105783987,5.110401404,48.12944834,-0.811962537,-7.64701359
2474,1.11885E+12,21.104,2124.622,29.67,0,2,1.104,8.896,0.001,0.029669985,29.66998517,0,0
2474,1.11885E+12,27.42,76.821,20.36,0,3,7.42,2.58,0.003084274,0.062795725,20.35990316,0,0
2476,1.11885E+12,33.939,1127.996,33.33,0,3,3.939,6.061,0.108515615,3.609731209,33.13395148,0,0
2476,1.11885E+12,34.301,1131.329,33.33,0,4,4.301,5.699,0.108186789,3.598835725,33.13513666,0,0
2477,1.11885E+12,12.513,1242.915,31.5,0,1,2.513,7.487,0.08582043,2.700026351,31.38407013,0,0
2477,1.11885E+12,12.784,1246.065,31.5,0,2,2.784,7.216,0.08582043,2.700026351,31.38407013,0,0
2478,1.11885E+12,7.913,2125.097,26.63,0,1,7.913,2.087,0.001,0.026629987,26.62998669,0,0
2478,1.11885E+12,51.188,79.419,24.77,0,5,1.188,8.812,0.021151201,0.523876184,24.76445949,0,0
2480,1.11885E+12,18.867,2124.631,24,0,2,8.867,1.133,0.00080032,0.019207677,23.99999231,0,0
2480,1.11885E+12,38.047,80.778,27.17,0,4,8.047,1.953,0.009383961,0.254958481,27.16880373,0,0
2483,1.11885E+12,43.7,2123.111,15.89,0,4,3.7,6.3,0.000666667,0.010593331,15.88999647,0,0
2483,1.11885E+12,50.903,104.956,27.46,0,5,0.903,9.097,0.003569086,0.098006902,27.4598251,0,0
2483,1.11885E+12,59.078,545.758,36.24,0,5,9.078,0.922,0.082803432,2.997368441,36.11583285,0,0
2483,1.11885E+12,59.384,549.381,36.24,0,7,9.384,0.616,0.084260413,3.049985313,36.11142741,0,0
2483,1.11885E+12,68.669,1347.245,52.46,1.65,6,8.669,1.331,0.018019522,0.945252958,52.45148327,0.029730602,1.649732127
2483,1.11885E+12,68.753,1352.481,52.77,4.75,8,8.753,1.247,0.016041405,0.846468619,52.76321058,0.076193404,4.749388862
2485,1.11885E+12,56.998,612.788,45.99,6.83,5,6.998,3.002,0.090739152,4.167369348,45.80079839,0.618898296,6.801901565
