Vehicle_ID,Global_Time,Local_X,Local_Y,v_Vel,v_Acc,Lane_ID,Distance_l,Distance_r,Phi,v_Vel_X,v_Vel_Y,v_Acc_X,v_Acc_Y
2113,1.11885E+12,34.679,648.532,19.23,0,3,4.679,5.321,0.07995406,1.535878969,19.16856739,0,0
2113,1.11885E+12,23.209,972.359,28.23,0.34,3,3.209,6.791,0.108476369,3.056285722,28.06406987,0.036809676,0.33800155
2113,1.11885E+12,22.913,975.182,28.28,0.7,2,2.913,7.087,0.104471252,2.949075673,28.12581292,0.072996923,0.696183488
2114,1.11885E+12,45.412,830.238,28.44,0.06,5,5.412,4.588,0.114943406,3.261796902,28.25233231,0.006881428,0.059604077
2114,1.11885E+12,45.084,833.082,28.44,0.05,4,5.084,4.916,0.114823221,3.258401376,28.25272412,0.005728554,0.049670753
2116,1.11885E+12,64.815,653.097,45.02,0.27,7,4.815,5.185,0.014897719,0.670670509,45.01500418,0.004022235,0.269970038
2116,1.11885E+12,64.882,657.59,45.15,1.88,6,4.882,5.118,0.01491098,0.673205812,45.14498083,0.028031604,1.879791007
2117,1.11885E+12,63.739,613.373,40.03,0.12,7,3.739,6.261,0.015732967,0.629764708,40.02504586,0.001887878,0.119985149
2117,1.11885E+12,63.672,617.39,39.91,-2.05,6,3.672,6.328,0.016677567,0.665570858,39.90444982,-0.034187428,-2.049714912
2117,1.11885E+12,57.699,810.644,35.49,0.66,6,7.699,2.301,0.085241334,3.021552689,35.36114138,0.056191174,0.657603643
2117,1.11885E+12,57.408,814.205,35.47,-0.76,5,7.408,2.592,0.08153744,2.888929406,35.35215675,-0.061899812,-0.757475025
2117,1.11885E+12,45.594,1217.783,49.59,2.72,5,5.594,4.406,0.090878993,4.500488385,49.38535921,0.246850744,2.7087755
2117,1.11885E+12,45.121,1222.734,50.07,6.14,4,5.121,4.879,0.095247178,4.761818685,49.84305351,0.583933827,6.112169933
2119,1.11885E+12,34.123,1001.954,45.78,1.67,4,4.123,5.877,0.062932865,2.879165184,45.68937303,0.105028525,1.666694036
2119,1.11885E+12,34.007,1006.568,45.76,-2.38,3,4.007,5.993,0.025135581,1.150083062,45.74554524,-0.059816383,-2.379248201
2119,1.11885E+12,34.035,1052.177,45.1,-1.66,4,4.035,5.965,0.001554518,0.070108732,45.09994551,-0.002580499,-1.659997994
2119,1.11885E+12,34.042,1056.672,44.92,-1.17,3,4.042,5.958,0.001557285,0.069953197,44.91994553,-0.001822022,-1.169998581
2119,1.11885E+12,32.244,2126.076,41.23,0,3,2.244,7.756,0.000666667,0.027486661,41.22999084,0,0
2119,1.11885E+12,3.004,72.646,15,0,1,3.004,6.996,0.014238627,0.213572189,14.99847949,0,0
2122,1.11885E+12,68.03,611.433,54.98,0.2,7,8.03,1.97,0.015649314,0.860364155,54.97326781,0.003129735,0.19997551
2122,1.11885E+12,67.945,616.961,54.75,-3.93,6,7.945,2.055,0.015375055,0.841751077,54.74352889,-0.060421584,-3.929535498
2122,1.11885E+12,57.69,1230.535,55.39,11.2,6,7.69,2.31,0.056505442,3.128171151,55.30159713,0.632524226,11.18212471
2122,1.11885E+12,57.443,1236.157,56.84,11.2,5,7.443,2.557,0.043906307,2.494832759,56.78522175,0.491592662,11.18920626
2122,1.11885E+12,46.164,1378.2,52.28,-0.11,5,6.164,3.836,0.100653351,5.253276476,52.01539663,-0.011053183,-0.10944326
2122,1.11885E+12,45.636,1383.427,52.27,-0.11,4,5.636,4.364,0.100672478,5.253266328,52.00534677,-0.011055276,-0.109443048
2124,1.11885E+12,21.139,2124.597,36.29,0,2,1.139,8.861,0.000857143,0.031105703,36.28998667,0,0
2124,1.11885E+12,4.532,72.656,14.98,0,1,4.532,5.468,0.008093136,0.121233853,14.97950942,0,0
2125,1.11885E+12,55.615,2125.124,41.7,0,5,5.615,4.385,0.000666667,0.027799994,41.69999073,0,0
2125,1.11885E+12,38.919,78.324,16.63,0,4,8.919,1.081,0.008156942,0.135648448,16.62944676,0,0
2128,1.11885E+12,56.425,2123.61,37.29,0,5,6.425,3.575,0.00075,0.027967492,37.28998951,0,0
2128,1.11885E+12,28.573,79.789,26.19,0,3,8.573,1.427,0.013626573,0.356868903,26.18756851,0,0
2130,1.11885E+12,64.282,655.271,40.53,0,7,4.282,5.718,0.074029496,2.997675665,40.41899109,0,0
2130,1.11885E+12,64.582,659.327,40.52,-0.31,6,4.582,5.418,0.073830058,2.988876877,40.40961538,-0.022866531,-0.309155498
2135,1.11885E+12,43.161,2127.112,43.58,0,4,3.161,6.839,0.000666667,0.029053327,43.57999032,0,0
2135,1.11885E+12,4.091,79.222,14.92,0,1,4.091,5.909,0.019075859,0.284594555,14.91728547,0,0
2136,1.11885E+12,35.438,429.005,19.54,0,4,5.438,4.562,0.08123405,1.58556815,19.4755635,0,0
2136,1.11885E+12,35.28,430.96,19.53,-0.07,3,5.28,4.72,0.080643142,1.573254048,19.46652952,-0.005638903,-0.069772507
2136,1.11885E+12,24.364,1456.182,43.45,2.29,3,4.364,5.636,0.076100442,3.303373595,43.32424521,0.174101853,2.283372187
2136,1.11885E+12,24.113,1460.545,43.58,1.13,2,4.113,5.887,0.057465882,2.502985006,43.50806208,0.064900713,1.128134698
2139,1.11885E+12,34.655,804.727,33.89,0.62,4,4.655,5.345,0.09890833,3.346540608,33.72436457,0.061223227,0.616969786
2139,1.11885E+12,34.329,808.118,33.96,0.86,3,4.329,5.671,0.09584229,3.249823476,33.80414542,0.082298239,0.856053152
2139,1.11885E+12,24.128,1682.305,48.11,-5.61,3,4.128,5.872,0.099546567,4.781279516,47.8718233,-0.557534361,-5.582226745
2139,1.11885E+12,23.675,1687.113,47.38,-9.37,2,3.675,6.325,0.093940654,4.444364636,47.17109309,-0.878929857,-9.32868599
2142,1.11885E+12,34.94,1343.317,46.8,-1.1,4,4.94,5.06,0.098205239,4.588621224,46.57450542,-0.107852208,-1.094699914
2142,1.11885E+12,34.596,1347.992,46.63,-1.51,3,4.596,5.404,0.073450514,3.42191867,46.50427263,-0.110810577,-1.505928623
2146,1.11885E+12,12.437,738.414,48.09,-11.2,2,2.437,7.563,0.023032785,1.107548701,48.07724447,-0.257944384,-11.19702928
2146,1.11885E+12,12.345,743.057,44.53,-11.2,1,2.345,7.655,0.019812182,0.882178762,44.52126077,-0.221881925,-11.19780195
2146,1.11885E+12,12.885,1858.925,28.92,11.2,2,2.885,7.115,0.00967576,0.279818622,28.91864626,0.108366824,11.19947573
2146,1.11885E+12,12.859,1862.745,46.53,11.2,1,2.859,7.141,0.006806178,0.316689,46.52892228,0.076228601,11.19974059
2147,1.11885E+12,54.855,2123.636,38.97,0,5,4.855,5.145,0.000857143,0.033402845,38.96998568,0,0
2147,1.11885E+12,15.963,75.208,6.33,0,2,5.963,4.037,0.018983986,0.120161411,6.328859394,0,0
2148,1.11885E+12,20.151,2124.596,39.95,0,2,0.151,9.849,0.000749812,0.029955003,39.94998877,0,0
2148,1.11885E+12,2.04,70.567,8,0,1,2.04,7.96,0.008817076,0.070535697,7.999689039,0,0
2149,1.11885E+12,45.149,991.375,46.76,9.41,5,5.149,4.851,0.075050032,3.506046028,46.62837378,0.705558022,9.38351149
2149,1.11885E+12,44.739,996.101,47.91,11.2,4,4.739,5.261,0.086537458,4.140836846,47.73071936,0.968010283,11.15808927
2149,1.11885E+12,35.184,1334.248,53.43,-11.11,4,5.184,4.816,0.082454209,4.400538114,53.2484757,-0.915028606,-11.07225463
2149,1.11885E+12,34.764,1339.533,52.28,-11.2,3,4.764,5.236,0.079303531,4.141644268,52.11569037,-0.887268856,-11.16479977
2150,1.11885E+12,35.358,1943.571,34.69,3.84,4,5.358,4.642,0.027595064,0.957151269,34.67679284,0.105951596,3.838538037
2150,1.11885E+12,35.242,1947.091,34.85,-0.72,3,5.242,4.758,0.032942624,1.147842798,34.83109181,-0.023714399,-0.719609357
2151,1.11885E+12,12.905,756.447,40.45,5.67,2,2.905,7.095,0.13089226,5.279486345,40.10398389,0.74004172,5.621497866
2151,1.11885E+12,12.338,760.496,41.17,9.24,1,2.338,7.662,0.139129853,5.709514413,40.77217612,1.2814164,9.15071429
2153,1.11885E+12,43.687,2125.635,38.07,0,4,3.687,6.313,0.000857143,0.032631417,38.06998602,0,0
2153,1.11885E+12,3.998,73.651,5.83,0,1,3.998,6.002,0.019339357,0.112741425,5.828909793,0,0
2154,1.11885E+12,54.401,2124.61,35.05,0,5,4.401,5.599,0.000571429,0.020028568,35.04999428,0,0
2154,1.11885E+12,16.053,74.219,10,0,2,6.053,3.947,0.018700594,0.186995041,9.99825149,0,0
2155,1.11885E+12,23.529,1020.574,42.75,0.14,3,3.529,6.471,0.066724331,2.850349019,42.65487089,0.009334476,0.139688466
2155,1.11885E+12,23.196,1024.839,42.81,1.57,2,3.196,6.804,0.077919297,3.33235068,42.68010706,0.122209544,1.565236349
2158,1.11885E+12,55.449,2124.132,30,0,5,5.449,4.551,0.000666667,0.019999996,29.99999333,0,0
2158,1.11885E+12,15.501,74.653,6.69,0,2,5.501,4.499,0.019489315,0.130375264,6.688729497,0,0
2159,1.11885E+12,66.009,612.406,54.99,0.09,7,6.009,3.991,0.015456125,0.849898473,54.9834318,0.001390996,0.08998925
2159,1.11885E+12,65.924,617.942,54.67,-5.24,6,5.924,4.076,0.01535284,0.839306782,54.663557,-0.08044572,-5.239382453
2159,1.11885E+12,58.781,1352.729,60,-0.16,8,8.781,1.219,0.021992787,1.319460872,59.9854901,-0.003518562,-0.159961307
2159,1.11885E+12,58.633,1358.725,60.02,0.4,5,8.633,1.367,0.024678111,1.481029892,60.00172456,0.009870243,0.399878204
2159,1.11885E+12,56.425,2124.634,34.17,0,5,6.425,3.575,0.000857143,0.029288561,34.16998745,0,0
2159,1.11885E+12,26.244,61.494,6.33,0,3,6.244,3.756,0.014627629,0.092589592,6.329322805,0,0
2159,1.11885E+12,23.911,582.68,30.16,0.03,3,3.911,6.089,0.128922849,3.87755073,29.90970077,0.00385698,0.029751029
2159,1.11885E+12,23.521,585.697,30.17,0,2,3.521,6.479,0.128554595,3.867818104,29.92104415,0,0
2161,1.11885E+12,32.048,2130.167,42.06,0,3,2.048,7.952,0.067364581,2.83121183,41.96460222,0,0
2161,1.11885E+12,3.336,76.111,13.25,0,1,3.336,6.664,0.013977287,0.185193022,13.24870573,0,0
2165,1.11885E+12,67.041,609.921,54.98,0.16,7,7.041,2.959,0.015461748,0.85005301,54.97342822,0.002473781,0.159980875
2165,1.11885E+12,66.956,615.421,54.99,0,6,6.956,3.044,0.015453315,0.849743983,54.98343419,0,0
2165,1.11885E+12,59.388,1372.459,61.3,11.2,8,9.388,0.612,0.091061858,5.574380419,61.04601775,1.018483861,11.15359541
2165,1.11885E+12,58.899,1378.651,62.35,9.97,5,8.899,1.101,0.078809303,4.908675124,62.15647519,0.784915653,9.939054654
2166,1.11885E+12,57.413,2125.135,30,0,5,7.413,2.587,0.001,0.029999985,29.999985,0,0
2166,1.11885E+12,4.158,74.17,15,0,1,4.158,5.842,0.025959993,0.389356153,14.99494587,0,0
2167,1.11885E+12,44.412,2125.101,40.04,0,4,4.412,5.588,0.00075,0.030029992,40.03998874,0,0
2167,1.11885E+12,15.901,76.202,15,0,2,5.901,4.099,0.01391438,0.20870897,14.99854795,0,0
2172,1.11885E+12,54.676,2123.12,30.1,0,5,4.676,5.324,0.000666889,0.020073353,30.09999331,0,0
2172,1.11885E+12,16.837,73.698,15,0,2,6.837,3.163,0.018461157,0.276901625,14.99744397,0,0
2177,1.11885E+12,34.847,785.973,39.42,1.59,4,4.847,5.153,0.067296743,2.650835661,39.33077002,0.106921073,1.586400922
2177,1.11885E+12,34.596,789.892,39.8,6.24,3,4.596,5.404,0.063959592,2.543856515,39.71862024,0.398835795,6.227240963
2177,1.11885E+12,34.692,744.866,34.23,0,4,4.692,5.308,0.086864439,2.969631928,34.10094113,0,0
2177,1.11885E+12,34.396,748.289,34.23,0,3,4.396,5.604,0.086259273,2.948994647,34.10273201,0,0
2178,1.11885E+12,58.675,2123.1,30.29,0,5,8.675,1.325,0.000857143,0.025962848,30.28998887,0,0
2178,1.11885E+12,39.506,77.837,10,0,4,9.506,0.494,0.009372114,0.093719772,9.999560821,0,0
2179,1.11885E+12,35.606,1672.501,38.6,-0.13,4,5.606,4.394,0.085754989,3.306086977,38.45815634,-0.01113449,-0.129522288
2179,1.11885E+12,35.273,1676.358,38.6,0.14,3,5.273,4.727,0.086122968,3.320238547,38.45693716,0.012042316,0.139481119
2185,1.11885E+12,23.312,479.792,30.07,-0.64,3,3.312,6.688,0.143242949,4.292600603,29.76203085,-0.091362301,-0.633445286
2185,1.11885E+12,22.876,482.812,29.85,-3.21,2,2.876,7.124,0.143380183,4.265249255,29.54369897,-0.458675046,-3.177061095
2186,1.11885E+12,32.4,2125.093,41.23,0,3,2.4,7.6,0.000666667,0.027486661,41.22999084,0,0
2186,1.11885E+12,17.494,74.72,18.25,0,2,7.494,2.506,0.007269769,0.13267211,18.24951775,0,0
2187,1.11885E+12,55.754,2126.046,40.07,0,5,5.754,4.246,0.00075,0.030052492,40.06998873,0,0
2187,1.11885E+12,39.539,76.84,15,0,4,9.539,0.461,0.007912656,0.118688597,14.99953043,0,0
2188,1.11885E+12,23.361,474.778,30.07,-0.13,3,3.361,6.639,0.078879503,2.369447777,29.97650108,-0.010243705,-0.129595781
2188,1.11885E+12,23.229,477.801,29.9,-2.74,2,3.229,6.771,0.043637513,1.304347596,29.87153624,-0.119528843,-2.737391615
2189,1.11885E+12,42.414,2123.623,45.08,0,4,2.414,7.586,0.000889086,0.040080002,45.07998218,0,0
2189,1.11885E+12,5.469,72.711,20,0,1,5.469,4.531,0.018011989,0.360220303,19.99675577,0,0
2191,1.11885E+12,19.9,2126.607,40.01,0,2,9.9,0.1,0.00075,0.030007492,40.00998875,0,0
2191,1.11885E+12,10.005,26.159,31.64,0,1,0.005,9.995,0.004710865,0.149051215,31.63964892,0,0
2191,1.11885E+12,12.589,888.657,50.93,0.16,2,2.589,7.411,0.069995441,3.561957592,50.80528868,0.011190128,0.159608211
2191,1.11885E+12,12.231,893.737,51.09,2.42,1,2.231,7.769,0.070356123,3.59152963,50.96360481,0.170121388,2.414012989
2191,1.11885E+12,12.564,925.269,53.2,-2.41,2,2.564,7.436,0.029766486,1.583343229,53.17643298,-0.071726639,-2.408932396
2191,1.11885E+12,12.459,930.571,53.02,-1.24,1,2.459,7.541,0.019801259,1.04979416,53.00960604,-0.024551957,-1.239756912
2191,1.11885E+12,13.368,1496.488,60.52,-0.04,2,3.368,6.632,0.018467557,1.117593036,60.5096801,-0.00073866,-0.039993179
2191,1.11885E+12,13.256,1502.542,60.51,-0.27,1,3.256,6.744,0.018498055,1.119253476,60.4996477,-0.00499419,-0.269953807
2191,1.11885E+12,11.975,1781.115,43.51,0.09,2,1.975,8.025,0.029537902,1.285007245,43.49102041,0.002658025,0.089960741
2191,1.11885E+12,11.846,1785.467,43.51,-0.07,1,1.846,8.154,0.029632867,1.289137377,43.49089818,-0.002073997,-0.069969269
2192,1.11885E+12,71.173,1416.189,63.83,0,8,1.173,8.827,0.080160273,5.11115236,63.62503455,0,0
2192,1.11885E+12,15.366,72.25,19.63,0,2,5.366,4.634,0.041501107,0.814432902,19.61309764,0,0
2193,1.11885E+12,42.922,2127.599,45.06,0,4,2.922,7.078,0.000666815,0.03004667,45.05998998,0,0
2193,1.11885E+12,26.557,78.719,15,0,3,6.557,3.443,0.007987121,0.119805538,14.99952155,0,0
2201,1.11885E+12,31.674,2125.603,42.56,0,3,1.674,8.326,0.000888889,0.037831096,42.55998319,0,0
2201,1.11885E+12,16.146,76.731,15,0,2,6.146,3.854,0.007578659,0.1136788,14.99956923,0,0
2204,1.11885E+12,46.046,1615.756,46.17,0.48,5,6.046,3.954,0.041460943,1.913703329,46.13032234,0.019895551,0.479587497
2204,1.11885E+12,45.816,1620.364,46.24,1.6,4,5.816,4.184,0.049871806,2.305116498,46.18250792,0.079761817,1.598010655
2206,1.11885E+12,44.163,2124.613,44.39,0,4,4.163,5.837,0.00075,0.033292491,44.38998752,0,0
2206,1.11885E+12,5.009,77.102,11.65,0,1,5.009,4.991,0.0191204,0.222739083,11.6478705,0,0
2211,1.11885E+12,44.162,2125.614,44.52,0,4,4.162,5.838,0.00079984,0.035608867,44.51998576,0,0
2211,1.11885E+12,15.831,77.751,20,0,2,5.831,4.169,0.013833539,0.276661957,19.99808636,0,0
2215,1.11885E+12,52.617,2124.146,45.07,0,5,2.617,7.383,0.000666518,0.030039984,45.06998999,0,0
2215,1.11885E+12,39.877,79.882,20,0,4,9.877,0.123,0.006231991,0.124639015,19.99961162,0,0
2216,1.11885E+12,63.11,653.177,36.96,-0.32,7,3.11,6.89,0.085743698,3.16520534,36.8242186,-0.027404375,-0.318824403
2216,1.11885E+12,62.803,656.867,36.94,0.15,6,2.803,7.197,0.083006664,3.062746213,36.81281279,0.012436706,0.149483539
2216,1.11885E+12,57.448,733.461,34.99,0,6,7.448,2.552,0.067345842,2.354650177,34.91068207,0,0
2216,1.11885E+12,57.211,736.959,34.99,0,5,7.211,2.789,0.067649614,2.365254931,34.90996518,0,0
2217,1.11885E+12,31.399,2126.092,45.04,0,3,1.399,8.601,0.000888889,0.04003554,45.03998221,0,0
2217,1.11885E+12,16.949,79.1,15.92,0,2,6.949,3.051,0.007059021,0.112378685,15.91960336,0,0
2220,1.11885E+12,34.558,915.566,49.66,3.43,4,4.558,5.442,0.092448272,4.584444358,49.44793696,0.316646076,3.415352875
2220,1.11885E+12,34.098,920.559,49.91,1.59,3,4.098,5.902,0.091869644,4.578766768,49.69952711,0.145867344,1.583294893
2220,1.11885E+12,24.19,1876.22,52.43,11.15,3,4.19,5.81,0.111253219,5.820980947,52.10586417,1.237916032,11.08106781
2220,1.11885E+12,23.476,1881.586,52.95,0.26,2,3.476,6.524,0.132282971,6.983973151,52.48739486,0.034293353,0.257728473
2226,1.11885E+12,65.008,652.657,34.5,1.59,7,5.008,4.992,0.01276403,0.440347068,34.49718966,0.020294256,1.58987048
2226,1.11885E+12,64.993,656.133,34.52,-1.21,6,4.993,5.007,0.004315278,0.14896294,34.51967859,-0.00522147,-1.209988734
2226,1.11885E+12,57.806,843.499,32.14,-0.39,6,7.806,2.194,0.075107208,2.411676754,32.04939025,-0.029264279,-0.388900504
2226,1.11885E+12,57.555,846.706,32.14,0.42,5,7.555,2.445,0.078107068,2.507809433,32.04201136,0.032771623,0.418719501
2226,1.11885E+12,45.213,1029.328,35.16,0.05,5,5.213,4.787,0.077011402,2.705045209,35.05578883,0.003846765,0.049851804
2226,1.11885E+12,44.953,1032.842,35.19,0.56,4,4.953,5.047,0.073855178,2.596601662,35.09407015,0.041321311,0.55847341
2226,1.11885E+12,34.723,1284.305,33.53,4.99,4,4.723,5.277,0.009247946,0.310079222,33.52856619,0.046146595,4.989786618
2226,1.11885E+12,34.652,1287.705,33.89,1.87,3,4.652,5.348,0.020879318,0.707548687,33.88261316,0.039041488,1.869592405
2226,1.11885E+12,23.99,1537.313,29.98,-0.35,3,3.99,6.01,0.117707848,3.520738064,29.77255118,-0.041102679,-0.347578149
2226,1.11885E+12,23.636,1540.313,29.91,-0.97,2,3.636,6.364,0.117456853,3.505062115,29.70391623,-0.113671356,-0.963316575
2226,1.11885E+12,12.454,2150.427,26.24,0.94,2,2.454,7.546,0.168755627,4.407159753,25.86724846,0.157878436,0.926646858
2226,1.11885E+12,12.074,2153.054,26.26,0.77,1,2.074,7.926,0.143655271,3.759425778,25.98950399,0.110234495,0.762068472
2229,1.11885E+12,41.961,2124.621,45.05,0,4,1.961,8.039,0.000666667,0.030033327,45.04998999,0,0
2229,1.11885E+12,17.741,78.752,15.02,0,2,7.741,2.259,0.011837937,0.177801663,15.01894759,0,0
2232,1.11885E+12,32.434,2127.091,45.02,0,3,2.434,7.566,0.000888889,0.040017762,45.01998221,0,0
2232,1.11885E+12,5.073,75.609,15,0,1,5.073,4.927,0.013336397,0.200040021,14.99866607,0,0
2235,1.11885E+12,12.577,729.465,49.93,0.7,2,2.577,7.423,0.105719477,5.268746241,49.65123577,0.07386586,0.696091829
2235,1.11885E+12,12.045,734.469,49.97,-0.1,1,2.045,7.955,0.105917088,5.282786523,49.68996948,-0.010571916,-0.099439603
2237,1.11885E+12,66.596,654.932,38.1,-11.2,7,6.596,3.404,0.027061829,1.030929844,38.08604973,-0.303055492,-11.19589913
2237,1.11885E+12,66.473,658.636,35.88,-11.2,6,6.473,3.527,0.033195145,1.190823086,35.86023341,-0.371717351,-11.19382983
2237,1.11885E+12,57.242,945.646,27.59,-5.49,6,7.242,2.758,0.07876528,2.170887774,27.50446048,-0.431974407,-5.472978907
2237,1.11885E+12,57.023,948.364,27.28,-2.77,5,7.023,2.977,0.080400261,2.190956878,27.19187577,-0.222468862,-2.761051902
2237,1.11885E+12,46.877,2124.503,39.78,0.07,5,6.877,3.123,0.065750775,2.61368166,39.69404323,0.004599239,0.069848744
2237,1.11885E+12,46.615,2128.494,39.67,-1.77,4,6.615,3.385,0.065553645,2.598650969,39.58479396,-0.115946867,-1.766198269
2240,1.11885E+12,33.73,2128.578,46.31,0,3,3.73,6.27,0.0008,0.037047988,46.30998518,0,0
2240,1.11885E+12,6.37,75.706,15,0,1,6.37,3.63,0.013326881,0.199897293,14.99866798,0,0
2243,1.11885E+12,35.193,1561.817,29.79,2.74,4,5.193,4.807,0.116875177,3.473790351,29.58676867,0.319509418,2.721307357
2243,1.11885E+12,34.836,1564.823,29.97,0.71,3,4.836,5.164,0.11820879,3.534472626,29.76085354,0.083732918,0.705045246
2247,1.11885E+12,66.866,654.399,31.21,-6.72,7,6.866,3.134,0.047945433,1.495803728,31.17413465,-0.322069883,-6.712277631
2247,1.11885E+12,66.744,657.443,30.76,-0.95,6,6.744,3.256,0.040057405,1.231836269,30.73532462,-0.038044358,-0.949237919
2247,1.11885E+12,60.76,1455.639,43.15,4.81,8,0.76,9.24,0.202737865,8.688333312,42.26624379,0.968502508,4.711486272
2247,1.11885E+12,59.581,1460.039,43.09,-4.27,5,9.581,0.419,0.261804382,11.15272053,41.62168815,-1.105177922,-4.124497759
2249,1.11885E+12,20.127,2126.62,54.24,0,2,0.127,9.873,0.000545454,0.02958545,54.23999193,0,0
2249,1.11885E+12,5.215,74.182,10,0,1,5.215,4.785,0.007265378,0.072653139,9.999736073,0,0
2259,1.11885E+12,44.569,186.311,26.41,0.15,5,4.569,5.431,0.059354877,1.566642055,26.36349242,0.008898005,0.149735852
2259,1.11885E+12,44.41,188.952,26.43,0.28,4,4.41,5.59,0.060131887,1.588328183,26.38223102,0.016826784,0.279493934
2259,1.11885E+12,34.643,727.076,47.02,4.58,4,4.643,5.357,0.031467126,1.479340096,46.99672279,0.144095654,4.577732675
2259,1.11885E+12,34.451,731.786,47.57,6.73,3,4.451,5.549,0.040741774,1.937550061,47.53052493,0.27411629,6.724415236
2261,1.11885E+12,68.673,1415.697,60.01,0,8,8.673,1.327,0.003499986,0.210033714,60.00963244,0,0
2261,1.11885E+12,15.77,65.368,17.25,0,2,5.77,4.23,0.039157833,0.675300017,17.23677667,0,0
2263,1.11885E+12,64.21,655.655,30,0,7,4.21,5.79,0.015332132,0.459945934,29.99647396,0,0
2263,1.11885E+12,64.163,658.653,30.01,0.24,6,4.163,5.837,0.015675834,0.47041251,30.00631287,0.003762046,0.239970513
2263,1.11885E+12,57.84,864.002,40.02,-0.05,6,7.84,2.16,0.087438815,3.494844064,39.86711007,-0.004366372,-0.049808983
2263,1.11885E+12,57.488,868.004,40.02,-0.03,5,7.488,2.512,0.087730252,3.506462675,39.86608984,-0.002628533,-0.029884625
2263,1.11885E+12,46.155,1663.177,29.01,-0.12,5,6.155,3.845,0.102023034,2.954556484,28.85915272,-0.012221537,-0.11937602
2263,1.11885E+12,45.865,1666.076,29,0,4,5.865,4.135,0.099702805,2.886593372,28.85597995,0,0
2263,1.11885E+12,35.521,1984.331,28.71,-3.29,4,5.521,4.479,0.088533561,2.538479333,28.59755624,-0.290895054,-3.277114595
2263,1.11885E+12,35.335,1987.179,28.44,-2.29,3,5.335,4.665,0.065216372,1.853439143,28.37954128,-0.14923965,-2.28513184
2264,1.11885E+12,45.431,1213.199,49.07,-0.24,5,5.431,4.569,0.047825011,2.345878811,49.01389347,-0.011473628,-0.239725585
2264,1.11885E+12,45.197,1218.104,49.06,-0.04,4,5.197,4.803,0.04767028,2.337818253,49.00426722,-0.001906089,-0.039954559
2264,1.11885E+12,41.685,2125.086,45.05,0,4,1.685,8.315,0.000888889,0.040044429,45.0499822,0,0
2264,1.11885E+12,16.58,77.283,15,0,2,6.58,3.42,0.012258866,0.183878383,14.99887292,0,0
2266,1.11885E+12,67.308,655.248,35.56,-1.68,7,7.308,2.692,0.015482997,0.550553373,35.55573781,-0.026010396,-1.679798637
2266,1.11885E+12,67.251,658.786,35.45,-0.31,6,7.251,2.749,0.016109403,0.57105365,35.44540023,-0.004993699,-0.309959776
2266,1.11885E+12,57.332,941.228,45.07,-11.2,6,7.332,2.668,0.128212669,5.762726258,44.70006584,-1.432050901,-11.1080705
2266,1.11885E+12,56.829,945.663,43.74,-11.2,5,6.829,3.171,0.112933431,4.929214817,43.46136723,-1.262167489,-11.1286537
2267,1.11885E+12,44.562,2126.498,45.06,0,4,4.562,5.438,0.000666815,0.03004667,45.05998998,0,0
2267,1.11885E+12,16.081,73.646,20.49,0,2,6.081,3.919,0.013872979,0.284248223,20.48802828,0,0
2271,1.11885E+12,33.642,186.921,38.55,1.78,4,3.642,6.358,0.13141617,5.051523876,38.21759551,0.233248054,1.764651621
2271,1.11885E+12,33.144,190.798,38.66,0,3,3.144,6.856,0.127750298,4.925403751,38.34496053,0,0
2272,1.11885E+12,57.78,654.538,34.64,-3.6,7,7.78,2.22,0.145104742,5.008807928,34.27596013,-0.520545859,-3.562166758
2272,1.11885E+12,58.177,657.985,34.29,-3.67,6,8.177,1.823,0.114667384,3.923333669,34.064814,-0.419907686,-3.645898728
2272,1.11885E+12,63.363,1564.886,50.02,0.3,8,3.363,6.637,0.010808226,0.54061694,50.01707842,0.003242405,0.299982478
2272,1.11885E+12,63.307,1569.89,50.04,0.19,5,3.307,6.693,0.01119058,0.559964936,50.0368668,0.002126166,0.189988103
2276,1.11885E+12,65.517,611.899,44.99,0,7,5.517,4.483,0.015554301,0.699759787,44.98455775,0,0
2276,1.11885E+12,65.447,616.398,44.99,0,6,5.447,4.553,0.015557758,0.699915286,44.98455533,0,0
2276,1.11885E+12,57.628,824.791,38.87,-4.73,6,7.628,2.372,0.021154122,0.82219938,38.86130322,-0.100051532,-4.728941709
2276,1.11885E+12,57.559,828.646,38.53,-3.1,5,7.559,2.441,0.017896922,0.68953158,38.52382959,-0.055477495,-3.099503549
2276,1.11885E+12,57.302,904.533,42.26,8.77,6,7.302,2.698,0.044036045,1.860361868,42.21903189,0.38607131,8.761498099
2276,1.11885E+12,56.823,908.801,43.35,11.2,5,6.823,3.177,0.111762875,4.834840659,43.07954057,1.249139917,11.13012352
2276,1.11885E+12,45.783,1396.42,46.39,-4.07,5,5.783,4.217,0.08024988,3.718797401,46.24070335,-0.326266554,-4.056901544
2276,1.11885E+12,45.535,1401.022,46.08,-1.75,4,5.535,4.465,0.053837537,2.479635444,46.01323514,-0.094170183,-1.747464442
2276,1.11885E+12,35.394,2051.034,42.16,-3.89,4,5.394,4.606,0.047460219,2.000171741,42.11252679,-0.18455095,-3.885619764
2276,1.11885E+12,35.147,2055.23,41.7,-4.46,3,5.147,4.853,0.058797734,2.450453017,41.6279387,-0.262086821,-4.452292724
2280,1.11885E+12,20.113,2126.597,50.03,0,2,0.113,9.887,0.0008,0.040023987,50.02998399,0,0
